utc_timestamp,cet_cest_timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,9238,6634,0,,,1593
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,8956,6343,0,,,1892
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,8840,6217,0,,,1989
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,8915,6239,0,,,2127
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,9399,6532,0,,,2131
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,10951,7315,0,,,2285
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,13501,8508,0,,,2178
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,15180,9656,0,,,2041
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,15634,10285,8,,,1793
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,15761,10541,16,,,1298
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,15750,10552,32,,,1188
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,15632,10363,72,,,1706
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,15559,10204,144,,,1810
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,15341,10046,191,,,1595
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,15138,9871,117,,,1667
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,15185,10013,40,,,1411
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,16255,10648,0,,,1264
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,15697,10232,0,,,1387
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,15128,9679,0,,,1582
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,14213,9033,0,,,1767
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,13177,8469,0,,,1895
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,11990,7991,0,,,2051
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,10924,7653,0,,,2157
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,9926,7090,0,,,2293
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,9247,6634,0,,,2372
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,8888,6270,0,,,2395
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,8767,6026,0,,,2455
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,8843,5912,0,,,2475
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,9344,5986,0,,,2444
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,10857,6302,0,,,2205
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,13275,6825,0,,,2051
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,14890,7325,0,,,2152
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,15410,7737,5,,,2404
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,15552,8125,17,,,2515
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,15674,8351,24,,,2407
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,15487,8403,33,,,2117
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,15453,8396,37,,,1828
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,15333,8361,36,,,1731
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,15319,8326,23,,,1824
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,15509,8683,10,,,2121
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,16182,9562,0,,,2250
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,15626,9561,0,,,2429
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,15104,9281,0,,,2455
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,14192,8924,0,,,2436
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,13044,8477,0,,,2453
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,11885,7943,0,,,2433
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,10895,7324,0,,,2442
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,9892,6751,0,,,2391
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,9213,6274,0,,,2481
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,8861,6006,0,,,2469
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,8714,5897,0,,,2415
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,8772,5925,0,,,2352
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,9265,6147,0,,,2251
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,10720,6715,0,,,2067
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,13223,7529,0,,,1918
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,14800,8334,1,,,1745
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,15195,8975,22,,,1649
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,15287,9375,70,,,1618
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,15209,9455,145,,,1375
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,14841,9381,205,,,1338
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,14687,9276,280,,,1107
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,14406,9178,253,,,718
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,14344,9137,130,,,608
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,14601,9514,30,,,515
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,15635,10456,0,,,563
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,15221,10270,0,,,458
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,14560,9843,0,,,504
2015-01-16T19:00:00Z,2015-01-16T20:00:00+0100,13668,9350,0,,,500
2015-01-16T20:00:00Z,2015-01-16T21:00:00+0100,12609,8787,0,,,457
2015-01-16T21:00:00Z,2015-01-16T22:00:00+0100,11595,8222,0,,,541
2015-01-16T22:00:00Z,2015-01-16T23:00:00+0100,10756,7638,0,,,585
2015-01-16T23:00:00Z,2015-01-17T00:00:00+0100,9874,7344,0,,,666
2015-01-17T00:00:00Z,2015-01-17T01:00:00+0100,9162,6738,0,,,573
2015-01-17T01:00:00Z,2015-01-17T02:00:00+0100,8716,6389,0,,,509
2015-01-17T02:00:00Z,2015-01-17T03:00:00+0100,8519,6240,0,,,583
2015-01-17T03:00:00Z,2015-01-17T04:00:00+0100,8491,6183,0,,,584
2015-01-17T04:00:00Z,2015-01-17T05:00:00+0100,8637,6315,0,,,561
2015-01-17T05:00:00Z,2015-01-17T06:00:00+0100,9164,6725,0,,,590
2015-01-17T06:00:00Z,2015-01-17T07:00:00+0100,10179,7471,0,679,68,611
2015-01-17T07:00:00Z,2015-01-17T08:00:00+0100,11374,8432,1,847,142,705
2015-01-17T08:00:00Z,2015-01-17T09:00:00+0100,12284,9243,39,,,815
2015-01-17T09:00:00Z,2015-01-17T10:00:00+0100,12658,9780,140,,,902
2015-01-17T10:00:00Z,2015-01-17T11:00:00+0100,12583,10010,252,,,962
2015-01-17T11:00:00Z,2015-01-17T12:00:00+0100,12308,10049,332,,,1084
2015-01-17T12:00:00Z,2015-01-17T13:00:00+0100,11969,9927,344,,,1263
2015-01-17T13:00:00Z,2015-01-17T14:00:00+0100,11827,9905,293,,,1367
2015-01-17T14:00:00Z,2015-01-17T15:00:00+0100,11877,9872,180,,,1356
2015-01-17T15:00:00Z,2015-01-17T16:00:00+0100,12259,10009,53,,,1347
2015-01-17T16:00:00Z,2015-01-17T17:00:00+0100,13596,10568,0,,,1346
2015-01-17T17:00:00Z,2015-01-17T18:00:00+0100,13645,10289,0,,,1540
2015-01-17T18:00:00Z,2015-01-17T19:00:00+0100,13105,9945,0,,,1585
2015-01-17T19:00:00Z,2015-01-17T20:00:00+0100,12403,9648,0,,,1700
2015-01-17T20:00:00Z,2015-01-17T21:00:00+0100,11571,9096,0,,,1672
2015-01-17T21:00:00Z,2015-01-17T22:00:00+0100,10885,8583,0,,,1541
2015-01-17T22:00:00Z,2015-01-17T23:00:00+0100,10088,7984,0,1416,142,1275
2015-01-17T23:00:00Z,2015-01-18T00:00:00+0100,9202,7381,0,,,1536
2015-01-18T00:00:00Z,2015-01-18T01:00:00+0100,8565,6848,0,,,1420
2015-01-18T01:00:00Z,2015-01-18T02:00:00+0100,8156,6482,0,,,1294
2015-01-18T02:00:00Z,2015-01-18T03:00:00+0100,7952,6309,0,,,1255
2015-01-18T03:00:00Z,2015-01-18T04:00:00+0100,7889,6210,0,,,1144
2015-01-18T04:00:00Z,2015-01-18T05:00:00+0100,7964,6246,0,,,1085
2015-01-18T05:00:00Z,2015-01-18T06:00:00+0100,8229,6418,0,,,907
2015-01-18T06:00:00Z,2015-01-18T07:00:00+0100,8794,6811,0,,,686
2015-01-18T07:00:00Z,2015-01-18T08:00:00+0100,9634,7426,1,,,621
2015-01-18T08:00:00Z,2015-01-18T09:00:00+0100,10433,8048,12,,,663
2015-01-18T09:00:00Z,2015-01-18T10:00:00+0100,11161,8608,40,,,557
2015-01-18T10:00:00Z,2015-01-18T11:00:00+0100,11692,8867,103,,,518
2015-01-18T11:00:00Z,2015-01-18T12:00:00+0100,11987,9003,166,,,378
2015-01-18T12:00:00Z,2015-01-18T13:00:00+0100,11901,8918,192,,,202
2015-01-18T13:00:00Z,2015-01-18T14:00:00+0100,11782,8836,150,,,166
2015-01-18T14:00:00Z,2015-01-18T15:00:00+0100,11698,8867,71,,,142
2015-01-18T15:00:00Z,2015-01-18T16:00:00+0100,11920,9173,23,,,82
2015-01-18T16:00:00Z,2015-01-18T17:00:00+0100,13249,10064,0,,,56
2015-01-18T17:00:00Z,2015-01-18T18:00:00+0100,13385,9994,0,,,40
2015-01-18T18:00:00Z,2015-01-18T19:00:00+0100,12993,9771,0,,,11
2015-01-18T19:00:00Z,2015-01-18T20:00:00+0100,12353,9529,0,1,0,1
2015-01-18T20:00:00Z,2015-01-18T21:00:00+0100,11505,9078,0,2,0,2
2015-01-18T21:00:00Z,2015-01-18T22:00:00+0100,10725,8523,0,0,0,0
2015-01-18T22:00:00Z,2015-01-18T23:00:00+0100,9698,7713,0,2,0,2
2015-01-18T23:00:00Z,2015-01-19T00:00:00+0100,9112,7153,0,,,
2015-01-19T00:00:00Z,2015-01-19T01:00:00+0100,8689,6754,0,,,
2015-01-19T01:00:00Z,2015-01-19T02:00:00+0100,8502,6443,0,,,
2015-01-19T02:00:00Z,2015-01-19T03:00:00+0100,8459,6375,0,0,0,0
2015-01-19T03:00:00Z,2015-01-19T04:00:00+0100,8614,6500,0,1,0,1
2015-01-19T04:00:00Z,2015-01-19T05:00:00+0100,9162,6896,0,2,0,1
2015-01-19T05:00:00Z,2015-01-19T06:00:00+0100,10701,7873,0,1,0,0
2015-01-19T06:00:00Z,2015-01-19T07:00:00+0100,13217,9285,0,7,0,7
2015-01-19T07:00:00Z,2015-01-19T08:00:00+0100,14780,10539,1,8,0,8
2015-01-19T08:00:00Z,2015-01-19T09:00:00+0100,15188,11153,16,5,0,5
2015-01-19T09:00:00Z,2015-01-19T10:00:00+0100,15351,11298,42,0,0,0
2015-01-19T10:00:00Z,2015-01-19T11:00:00+0100,15454,11479,70,0,0,0
2015-01-19T11:00:00Z,2015-01-19T12:00:00+0100,15244,11348,98,11,1,10
2015-01-19T12:00:00Z,2015-01-19T13:00:00+0100,15335,11419,102,,,6
2015-01-19T13:00:00Z,2015-01-19T14:00:00+0100,15257,11353,95,,,8
2015-01-19T14:00:00Z,2015-01-19T15:00:00+0100,15206,11324,63,,,6
2015-01-19T15:00:00Z,2015-01-19T16:00:00+0100,15404,11500,26,0,0,0
2015-01-19T16:00:00Z,2015-01-19T17:00:00+0100,16199,12088,0,,,1
2015-01-19T17:00:00Z,2015-01-19T18:00:00+0100,15682,11516,0,,,1
2015-01-19T18:00:00Z,2015-01-19T19:00:00+0100,15110,11020,0,,,1
2015-01-19T19:00:00Z,2015-01-19T20:00:00+0100,14214,10518,0,,,1
2015-01-19T20:00:00Z,2015-01-19T21:00:00+0100,13146,9916,0,,,3
2015-01-19T21:00:00Z,2015-01-19T22:00:00+0100,11907,9105,0,,,7
2015-01-19T22:00:00Z,2015-01-19T23:00:00+0100,10864,8319,0,,,11
2015-01-19T23:00:00Z,2015-01-20T00:00:00+0100,9886,7675,0,,,13
2015-01-20T00:00:00Z,2015-01-20T01:00:00+0100,9320,7204,0,,,14
2015-01-20T01:00:00Z,2015-01-20T02:00:00+0100,8990,6824,0,,,9
2015-01-20T02:00:00Z,2015-01-20T03:00:00+0100,8875,6669,0,,,17
2015-01-20T03:00:00Z,2015-01-20T04:00:00+0100,8968,6687,0,,,17
2015-01-20T04:00:00Z,2015-01-20T05:00:00+0100,9462,7014,0,,,29
2015-01-20T05:00:00Z,2015-01-20T06:00:00+0100,10965,8050,0,,,28
2015-01-20T06:00:00Z,2015-01-20T07:00:00+0100,13430,9529,0,,,23
2015-01-20T07:00:00Z,2015-01-20T08:00:00+0100,14993,10807,1,,,31
2015-01-20T08:00:00Z,2015-01-20T09:00:00+0100,15455,11498,20,,,42
2015-01-20T09:00:00Z,2015-01-20T10:00:00+0100,15538,11790,71,,,37
2015-01-20T10:00:00Z,2015-01-20T11:00:00+0100,15549,11999,156,,,67
2015-01-20T11:00:00Z,2015-01-20T12:00:00+0100,15236,11961,226,,,98
2015-01-20T12:00:00Z,2015-01-20T13:00:00+0100,15186,12030,223,,,74
2015-01-20T13:00:00Z,2015-01-20T14:00:00+0100,15082,12041,184,,,61
2015-01-20T14:00:00Z,2015-01-20T15:00:00+0100,15016,12018,118,,,69
2015-01-20T15:00:00Z,2015-01-20T16:00:00+0100,15236,12098,47,,,117
2015-01-20T16:00:00Z,2015-01-20T17:00:00+0100,16109,12651,1,,,115
2015-01-20T17:00:00Z,2015-01-20T18:00:00+0100,15662,12128,0,,,144
2015-01-20T18:00:00Z,2015-01-20T19:00:00+0100,15106,11474,0,,,226
2015-01-20T19:00:00Z,2015-01-20T20:00:00+0100,14249,10865,0,,,323
2015-01-20T20:00:00Z,2015-01-20T21:00:00+0100,13229,10384,0,,,253
2015-01-20T21:00:00Z,2015-01-20T22:00:00+0100,12018,9660,0,,,219
2015-01-20T22:00:00Z,2015-01-20T23:00:00+0100,10849,8862,0,,,277
2015-01-20T23:00:00Z,2015-01-21T00:00:00+0100,9797,7978,0,,,329
2015-01-21T00:00:00Z,2015-01-21T01:00:00+0100,9188,7396,0,,,314
2015-01-21T01:00:00Z,2015-01-21T02:00:00+0100,8869,7051,0,,,279
2015-01-21T02:00:00Z,2015-01-21T03:00:00+0100,8766,6934,0,,,284
2015-01-21T03:00:00Z,2015-01-21T04:00:00+0100,8819,6871,0,,,325
2015-01-21T04:00:00Z,2015-01-21T05:00:00+0100,9287,7168,0,,,361
2015-01-21T05:00:00Z,2015-01-21T06:00:00+0100,10799,8038,0,,,352
2015-01-21T06:00:00Z,2015-01-21T07:00:00+0100,13384,9460,0,,,388
2015-01-21T07:00:00Z,2015-01-21T08:00:00+0100,14966,10833,2,,,436
2015-01-21T08:00:00Z,2015-01-21T09:00:00+0100,15400,11421,33,,,418
2015-01-21T09:00:00Z,2015-01-21T10:00:00+0100,15511,11676,102,450,45,405
2015-01-21T10:00:00Z,2015-01-21T11:00:00+0100,15497,11704,169,,,499
2015-01-21T11:00:00Z,2015-01-21T12:00:00+0100,15252,11466,247,,,406
2015-01-21T12:00:00Z,2015-01-21T13:00:00+0100,15183,11292,274,,,325
2015-01-21T13:00:00Z,2015-01-21T14:00:00+0100,15104,11238,222,,,300
2015-01-21T14:00:00Z,2015-01-21T15:00:00+0100,15022,11141,140,,,296
2015-01-21T15:00:00Z,2015-01-21T16:00:00+0100,15147,11176,51,,,333
2015-01-21T16:00:00Z,2015-01-21T17:00:00+0100,16117,12021,2,,,427
2015-01-21T17:00:00Z,2015-01-21T18:00:00+0100,15690,11592,0,,,541
2015-01-21T18:00:00Z,2015-01-21T19:00:00+0100,15076,11047,0,,,541
2015-01-21T19:00:00Z,2015-01-21T20:00:00+0100,14144,10282,0,,,426
2015-01-21T20:00:00Z,2015-01-21T21:00:00+0100,13109,9666,0,,,401
2015-01-21T21:00:00Z,2015-01-21T22:00:00+0100,11952,8915,0,,,442
2015-01-21T22:00:00Z,2015-01-21T23:00:00+0100,10889,8292,0,,,409
2015-01-21T23:00:00Z,2015-01-22T00:00:00+0100,9948,7681,0,,,426
2015-01-22T00:00:00Z,2015-01-22T01:00:00+0100,9297,7231,0,,,509
2015-01-22T01:00:00Z,2015-01-22T02:00:00+0100,8988,6851,0,,,536
2015-01-22T02:00:00Z,2015-01-22T03:00:00+0100,8866,6594,0,,,555
2015-01-22T03:00:00Z,2015-01-22T04:00:00+0100,8947,6492,0,,,505
2015-01-22T04:00:00Z,2015-01-22T05:00:00+0100,9457,6677,0,,,449
2015-01-22T05:00:00Z,2015-01-22T06:00:00+0100,10951,7414,0,,,506
2015-01-22T06:00:00Z,2015-01-22T07:00:00+0100,13467,7683,0,,,508
2015-01-22T07:00:00Z,2015-01-22T08:00:00+0100,15066,9263,2,,,513
2015-01-22T08:00:00Z,2015-01-22T09:00:00+0100,15549,9690,26,,,493
2015-01-22T09:00:00Z,2015-01-22T10:00:00+0100,15736,10003,56,,,524
2015-01-22T10:00:00Z,2015-01-22T11:00:00+0100,15785,10291,60,,,479
2015-01-22T11:00:00Z,2015-01-22T12:00:00+0100,15532,10401,60,,,365
2015-01-22T12:00:00Z,2015-01-22T13:00:00+0100,15532,10503,47,,,362
2015-01-22T13:00:00Z,2015-01-22T14:00:00+0100,15441,10477,30,,,274
2015-01-22T14:00:00Z,2015-01-22T15:00:00+0100,15359,10492,18,,,232
2015-01-22T15:00:00Z,2015-01-22T16:00:00+0100,15467,10594,12,,,303
2015-01-22T16:00:00Z,2015-01-22T17:00:00+0100,16208,11116,0,,,448
2015-01-22T17:00:00Z,2015-01-22T18:00:00+0100,15846,10878,0,,,493
2015-01-22T18:00:00Z,2015-01-22T19:00:00+0100,15281,10487,0,,,444
2015-01-22T19:00:00Z,2015-01-22T20:00:00+0100,14419,9969,0,,,444
2015-01-22T20:00:00Z,2015-01-22T21:00:00+0100,13224,9448,0,,,383
2015-01-22T21:00:00Z,2015-01-22T22:00:00+0100,12003,8783,0,,,269
2015-01-22T22:00:00Z,2015-01-22T23:00:00+0100,10946,8035,0,,,246
2015-01-22T23:00:00Z,2015-01-23T00:00:00+0100,10122,7265,0,,,210
2015-01-23T00:00:00Z,2015-01-23T01:00:00+0100,9526,6764,0,,,138
2015-01-23T01:00:00Z,2015-01-23T02:00:00+0100,9214,6487,0,,,97
2015-01-23T02:00:00Z,2015-01-23T03:00:00+0100,9087,6414,0,,,49
2015-01-23T03:00:00Z,2015-01-23T04:00:00+0100,9181,6504,0,,,42
2015-01-23T04:00:00Z,2015-01-23T05:00:00+0100,9678,6853,0,,,59
2015-01-23T05:00:00Z,2015-01-23T06:00:00+0100,11129,7840,0,,,35
2015-01-23T06:00:00Z,2015-01-23T07:00:00+0100,13570,9279,0,1,0,1
2015-01-23T07:00:00Z,2015-01-23T08:00:00+0100,15188,10569,2,0,0,0
2015-01-23T08:00:00Z,2015-01-23T09:00:00+0100,15755,11177,29,2,0,2
2015-01-23T09:00:00Z,2015-01-23T10:00:00+0100,15842,11426,92,,,10
2015-01-23T10:00:00Z,2015-01-23T11:00:00+0100,15806,11553,153,,,14
2015-01-23T11:00:00Z,2015-01-23T12:00:00+0100,15631,11391,168,,,29
2015-01-23T12:00:00Z,2015-01-23T13:00:00+0100,15634,11354,173,,,38
2015-01-23T13:00:00Z,2015-01-23T14:00:00+0100,15537,11232,137,,,56
2015-01-23T14:00:00Z,2015-01-23T15:00:00+0100,15355,11306,76,,,114
2015-01-23T15:00:00Z,2015-01-23T16:00:00+0100,15342,11526,34,,,208
2015-01-23T16:00:00Z,2015-01-23T17:00:00+0100,16079,12297,2,,,317
2015-01-23T17:00:00Z,2015-01-23T18:00:00+0100,15673,11965,0,,,433
2015-01-23T18:00:00Z,2015-01-23T19:00:00+0100,14991,11484,0,,,511
2015-01-23T19:00:00Z,2015-01-23T20:00:00+0100,14067,10980,0,,,749
2015-01-23T20:00:00Z,2015-01-23T21:00:00+0100,12939,10357,0,,,863
2015-01-23T21:00:00Z,2015-01-23T22:00:00+0100,11887,9599,0,,,1017
2015-01-23T22:00:00Z,2015-01-23T23:00:00+0100,11054,8898,0,,,1171
2015-01-23T23:00:00Z,2015-01-24T00:00:00+0100,9999,8637,0,,,1260
2015-01-24T00:00:00Z,2015-01-24T01:00:00+0100,9264,8021,0,,,1543
2015-01-24T01:00:00Z,2015-01-24T02:00:00+0100,8834,7595,0,,,1649
2015-01-24T02:00:00Z,2015-01-24T03:00:00+0100,8651,7394,0,,,1578
2015-01-24T03:00:00Z,2015-01-24T04:00:00+0100,8593,7312,0,,,1308
2015-01-24T04:00:00Z,2015-01-24T05:00:00+0100,8757,7414,0,,,1117
2015-01-24T05:00:00Z,2015-01-24T06:00:00+0100,9260,7817,0,,,814
2015-01-24T06:00:00Z,2015-01-24T07:00:00+0100,10203,8638,0,,,800
2015-01-24T07:00:00Z,2015-01-24T08:00:00+0100,11431,9494,1,,,804
2015-01-24T08:00:00Z,2015-01-24T09:00:00+0100,12504,10128,10,,,782
2015-01-24T09:00:00Z,2015-01-24T10:00:00+0100,13004,10562,31,,,891
2015-01-24T10:00:00Z,2015-01-24T11:00:00+0100,12972,10663,74,,,1019
2015-01-24T11:00:00Z,2015-01-24T12:00:00+0100,12685,10538,147,,,1155
2015-01-24T12:00:00Z,2015-01-24T13:00:00+0100,12291,10399,188,,,1299
2015-01-24T13:00:00Z,2015-01-24T14:00:00+0100,12010,10415,167,,,1277
2015-01-24T14:00:00Z,2015-01-24T15:00:00+0100,11901,10492,104,,,1179
2015-01-24T15:00:00Z,2015-01-24T16:00:00+0100,12143,10541,36,,,1095
2015-01-24T16:00:00Z,2015-01-24T17:00:00+0100,13323,10918,2,,,1022
2015-01-24T17:00:00Z,2015-01-24T18:00:00+0100,13662,10538,0,,,1029
2015-01-24T18:00:00Z,2015-01-24T19:00:00+0100,13147,10075,0,,,913
2015-01-24T19:00:00Z,2015-01-24T20:00:00+0100,12438,9888,0,,,823
2015-01-24T20:00:00Z,2015-01-24T21:00:00+0100,11569,9537,0,,,826
2015-01-24T21:00:00Z,2015-01-24T22:00:00+0100,10840,9056,0,,,693
2015-01-24T22:00:00Z,2015-01-24T23:00:00+0100,10052,8545,0,,,654
2015-01-24T23:00:00Z,2015-01-25T00:00:00+0100,11738,7957,0,,,628
2015-01-25T00:00:00Z,2015-01-25T01:00:00+0100,11271,7538,0,,,579
2015-01-25T01:00:00Z,2015-01-25T02:00:00+0100,11040,7171,0,,,495
2015-01-25T02:00:00Z,2015-01-25T03:00:00+0100,11008,6986,0,,,439
2015-01-25T03:00:00Z,2015-01-25T04:00:00+0100,10916,6911,0,,,383
2015-01-25T04:00:00Z,2015-01-25T05:00:00+0100,10998,6944,0,,,402
2015-01-25T05:00:00Z,2015-01-25T06:00:00+0100,11392,7173,0,,,391
2015-01-25T06:00:00Z,2015-01-25T07:00:00+0100,11776,7638,0,,,394
2015-01-25T07:00:00Z,2015-01-25T08:00:00+0100,12306,8359,0,,,387
2015-01-25T08:00:00Z,2015-01-25T09:00:00+0100,13085,8945,9,,,411
2015-01-25T09:00:00Z,2015-01-25T10:00:00+0100,13641,9535,37,,,329
2015-01-25T10:00:00Z,2015-01-25T11:00:00+0100,14317,9864,64,,,293
2015-01-25T11:00:00Z,2015-01-25T12:00:00+0100,14663,10063,74,,,300
2015-01-25T12:00:00Z,2015-01-25T13:00:00+0100,14535,10111,96,,,338
2015-01-25T13:00:00Z,2015-01-25T14:00:00+0100,14538,10131,89,,,345
2015-01-25T14:00:00Z,2015-01-25T15:00:00+0100,14636,10121,54,,,323
2015-01-25T15:00:00Z,2015-01-25T16:00:00+0100,14654,10191,18,,,368
2015-01-25T16:00:00Z,2015-01-25T17:00:00+0100,15164,10761,1,,,372
2015-01-25T17:00:00Z,2015-01-25T18:00:00+0100,15141,10685,0,,,460
2015-01-25T18:00:00Z,2015-01-25T19:00:00+0100,14668,10455,0,,,489
2015-01-25T19:00:00Z,2015-01-25T20:00:00+0100,14059,10265,0,,,525
2015-01-25T20:00:00Z,2015-01-25T21:00:00+0100,13345,9827,0,,,525
2015-01-25T21:00:00Z,2015-01-25T22:00:00+0100,12615,9298,0,,,566
2015-01-25T22:00:00Z,2015-01-25T23:00:00+0100,11717,8527,0,,,583
2015-01-25T23:00:00Z,2015-01-26T00:00:00+0100,9054,8081,0,,,664
2015-01-26T00:00:00Z,2015-01-26T01:00:00+0100,8564,7818,0,,,687
2015-01-26T01:00:00Z,2015-01-26T02:00:00+0100,8377,7539,0,,,736
2015-01-26T02:00:00Z,2015-01-26T03:00:00+0100,8343,7477,0,,,812
2015-01-26T03:00:00Z,2015-01-26T04:00:00+0100,8465,7634,0,,,833
2015-01-26T04:00:00Z,2015-01-26T05:00:00+0100,9033,8089,0,,,836
2015-01-26T05:00:00Z,2015-01-26T06:00:00+0100,10588,9168,0,,,881
2015-01-26T06:00:00Z,2015-01-26T07:00:00+0100,13130,10907,0,,,878
2015-01-26T07:00:00Z,2015-01-26T08:00:00+0100,14805,12274,0,,,872
2015-01-26T08:00:00Z,2015-01-26T09:00:00+0100,15319,12789,3,,,1031
2015-01-26T09:00:00Z,2015-01-26T10:00:00+0100,15403,12950,13,,,1050
2015-01-26T10:00:00Z,2015-01-26T11:00:00+0100,15536,13214,28,,,1125
2015-01-26T11:00:00Z,2015-01-26T12:00:00+0100,15515,13035,36,,,1117
2015-01-26T12:00:00Z,2015-01-26T13:00:00+0100,15565,13115,41,,,1334
2015-01-26T13:00:00Z,2015-01-26T14:00:00+0100,15306,12343,42,,,1406
2015-01-26T14:00:00Z,2015-01-26T15:00:00+0100,15088,12998,44,,,1512
2015-01-26T15:00:00Z,2015-01-26T16:00:00+0100,15211,12986,18,,,1782
2015-01-26T16:00:00Z,2015-01-26T17:00:00+0100,15941,13344,1,,,1807
2015-01-26T17:00:00Z,2015-01-26T18:00:00+0100,15576,12835,0,,,1726
2015-01-26T18:00:00Z,2015-01-26T19:00:00+0100,14986,12259,0,,,1659
2015-01-26T19:00:00Z,2015-01-26T20:00:00+0100,14085,11741,0,,,1616
2015-01-26T20:00:00Z,2015-01-26T21:00:00+0100,13078,11121,0,,,1587
2015-01-26T21:00:00Z,2015-01-26T22:00:00+0100,11891,10368,0,,,1569
2015-01-26T22:00:00Z,2015-01-26T23:00:00+0100,10792,9628,0,,,1514
2015-01-26T23:00:00Z,2015-01-27T00:00:00+0100,9683,8940,0,,,1385
2015-01-27T00:00:00Z,2015-01-27T01:00:00+0100,9070,8517,0,,,1255
2015-01-27T01:00:00Z,2015-01-27T02:00:00+0100,8756,8120,0,,,1316
2015-01-27T02:00:00Z,2015-01-27T03:00:00+0100,8656,7977,0,,,1369
2015-01-27T03:00:00Z,2015-01-27T04:00:00+0100,8708,7989,0,,,1347
2015-01-27T04:00:00Z,2015-01-27T05:00:00+0100,9217,8325,0,,,1309
2015-01-27T05:00:00Z,2015-01-27T06:00:00+0100,10795,9523,0,,,1178
2015-01-27T06:00:00Z,2015-01-27T07:00:00+0100,13282,11259,0,,,1025
